spy_oc_ret,spy_pco_ret,spy_volume,spy_volatility_atr,spy_trend_ichimoku_conv,spy_trend_ichimoku_base,spy_trend_ichimoku_a,spy_trend_ichimoku_b,spy_trend_cci,spy_momentum_rsi,spy_trend_macd,spy_trend_macd_signal,spy_momentum_ppo,spy_momentum_ppo_signal,trade_date,vix_oc_ret,vix_pco_ret,jnk_oc_ret,jnk_pco_ret,hyg_oc_ret,hyg_pco_ret,xle_oc_ret,xle_pco_ret,xlf_oc_ret,xlf_pco_ret,xlk_oc_ret,xlk_pco_ret,xlu_oc_ret,xlu_pco_ret,datecol,week,year,month,Real_PCE,Real_PCE_YoY,Initial_Claims,Initial_Claims_YoY,USD_Daily_Return,Inflation Rate,10yr minus 2yr yield,Inversion Signal,US_Personal_Savings_Rate,US_Real_Disposable_Income,M2_and_Components,Job_Openings_Total_Nonfarm,St_Louis_Fed_Fin_Stress_Index,Chicago_Fed_Fin_Conditions_Index,month1,month2,month3,month4,month5,month6,month7,month8,month9,month10,month11,month12
0.19602601799875155,-0.34629728289824235,586434,0.9680468397960181,111.155,110.66,110.9075,110.66,107.93042923248659,59.521692737492494,0.5268873975397099,0.3613076115663737,0.47339610810979615,0.325254600769109,2009-12-30,-1.9646365422396788,1.5968063872255505,0.10289830217800577,0.1545860529027884,0.2285714285714318,0.22909507445590246,0.22679692951849714,-0.2957036006261988,0.47169811320754473,-0.42698548249360124,0.5215123859191544,-0.1735357917570462,0.0,0.0,2009-12-30,53,2009,12,10566.4,0.4639841789001231,,,0.10279047818648746,1.36,2.72,0.0,5.6,11630.0,8496.0,2568.0,,,0,0,0,0,0,0,0,0,0,0,0,1
-1.1793916821849768,0.2845709204090646,642962,1.0082421558164154,111.155,110.66,110.9075,110.66,52.80864197530759,51.15141520133325,0.45703752436253353,0.3804535941256057,0.4105992165246284,0.34232352392021287,2009-12-31,8.46693386773546,0.0,-0.05139626520471823,0.0,0.0,0.15963511972634042,-1.0071192915436802,0.24369016536118462,-0.4260758414997779,0.17072129748185721,-1.2521588946459377,0.1297016861219245,-1.8987341772151942,0.381194409148669,2009-12-31,53,2009,12,10566.4,0.4639841789001231,,,-0.06418052805474694,1.36,2.71,0.0,5.6,11630.0,8496.0,2568.0,,,0,0,0,0,0,0,0,0,0,0,0,1
0.8543205481890128,0.8345297918162301,934297,1.102417940234774,112.075,110.84,111.45750000000001,110.84,136.6195170738674,61.937948547841636,0.5478726661825419,0.41393740853699296,0.4915440521662404,0.3721676295694184,2010-01-04,-7.333948339483395,0.1385681293302593,0.4341903626766603,0.6684950291395156,0.6022727272727285,0.18214936247722743,1.6946221684247,1.4383441501490972,1.2298558100084933,0.8985879332477419,0.5185825410544554,1.180585920419762,-0.6713554987212303,0.9032258064516165,2010-01-04,1,2010,1,10547.0,-0.17415336854259555,469000.0,-14.882032667876588,-0.42384000573821856,1.2,2.76,0.0,5.9,11644.6,8458.1,2837.0,-0.3687,0.053,1,0,0,0,0,0,0,0,0,0,0,0
0.34434045558891097,-0.06176652254477471,1026064,1.0791761462112972,112.575,111.005,111.78999999999999,111.005,146.43884680876124,63.411115380117955,0.6383233024668016,0.45881458732295466,0.5718626671165493,0.4121066370788446,2010-01-05,-2.7930174563591135,-0.19910403185664086,0.7367262257600053,0.10172077646859756,0.2818489289740699,0.19202530215746266,0.8153558688636046,0.1020234653970331,2.0151133501259464,-0.20946795140343824,-0.08591065292096037,0.0859845227858967,-0.9035172636334224,-0.2574831026713931,2010-01-05,1,2010,1,10547.0,-0.17415336854259555,469000.0,-14.882032667876588,0.11608921540340322,1.2,2.76,0.0,5.9,11644.6,8458.1,2837.0,-0.3687,0.053,1,0,0,0,0,0,0,0,0,0,0,0
0.1938155228614209,-0.12318521777386764,943601,1.0272585315901663,112.71000000000001,111.505,112.1075,111.14,149.98469543924188,63.7884542085183,0.7082966123480077,0.5087109923279652,0.633664003414525,0.4564181103459807,2010-01-06,-2.297090352220517,0.5130836326321264,0.37808771635019567,0.050437121721589005,0.15723270440251635,0.10118043844857044,1.061857407719539,-0.03369839932603728,0.32948929159801604,-0.08230452674896943,-1.1187607573149656,-0.08598452278591197,0.6516780710329074,-0.06512536633018422,2010-01-06,1,2010,1,10547.0,-0.17415336854259555,469000.0,-14.882032667876588,-0.167488892311618,1.2,2.84,0.0,5.9,11644.6,8458.1,2837.0,-0.3687,0.053,1,0,0,0,0,0,0,0,0,0,0,0
0.6166857545590596,-0.19344060494152718,1054393,1.039532678431149,112.88,111.675,112.2775,111.31,147.27909043102764,66.0507453927615,0.7933378481541098,0.5656363634931942,0.7086024649550149,0.5068549812677876,2010-01-07,-3.3028455284552773,2.8213166144200583,0.25092004014720404,0.0753327195111772,0.1790109644215829,0.2242655303879666,0.28456645463675023,-0.36691127418278663,1.9270192701926971,0.12315270935961058,-0.4349717268377463,0.043516100957345566,-0.45380875202593374,-0.12949174490125978,2010-01-07,1,2010,1,10547.0,-0.17415336854259555,469000.0,-14.882032667876588,0.5420129176906485,1.2,2.82,0.0,5.9,11644.6,8458.1,2837.0,-0.3687,0.053,1,0,0,0,0,0,0,0,0,0,0,0
0.6498068141903839,-0.28894142369319525,943934,1.031579410588035,113.025,111.82,112.4225,111.45500000000001,153.36244541484737,67.89572515340288,0.8836312625531377,0.6292353433051829,0.7878641901341549,0.5630568230410611,2010-01-08,-5.500778412039433,1.261166579085646,0.3754380110128507,0.0,0.13398838767307342,0.022336385972745162,1.005025125628131,-0.3505257886830141,0.08087343307723241,-0.5229283990345898,0.7874015748031484,-0.13106159895151218,0.03256268316508632,0.0,2010-01-08,1,2010,1,10547.0,-0.17415336854259555,469000.0,-14.882032667876588,-0.5647573106459025,1.2,2.87,0.0,5.9,11644.6,8458.1,2837.0,-0.3687,0.053,1,0,0,0,0,0,0,0,0,0,0,0
-0.2867819588076808,0.392601640202398,883880,1.0174214695292316,113.28,112.07499999999999,112.6775,111.71000000000001,157.51709051134785,68.4363924126084,0.9538767437768456,0.6941636233995155,0.8490471226338592,0.6202548829596207,2010-01-11,3.5440047253396423,-7.029104887424498,-0.14953892165822616,0.049871166154103794,0.11173184357541265,-0.2007136485281075,-0.7744274180260321,0.6467661691542298,-0.8420208500400996,0.7676767676767728,-0.9075194468452932,0.43402777777778395,0.9415584415584388,0.2604166666666727,2010-01-11,2,2010,1,10547.0,-0.17415336854259555,507000.0,-14.213197969543145,-0.6066880254256724,1.2,2.9,0.0,5.9,11644.6,8458.1,2837.0,-0.2906,0.06098,1,0,0,0,0,0,0,0,0,0,0,0
-0.2544752544752475,-0.6797978037301736,1475228,1.069679322576309,113.28,112.07499999999999,112.6775,111.71000000000001,93.56249695117103,58.909717201444735,0.9126858616156284,0.7378680710427382,0.8116748925849033,0.6585388848846773,2010-01-12,3.6768802228412265,2.395892755276658,-0.09999166736105702,-0.14976287544720243,-0.40223463687150773,-0.11160714285713652,0.0842743974380655,-1.477914314181336,-0.6519967400163005,-0.7682976142337293,-0.6134969325153399,-0.4797208896641929,-0.12924071082390678,-0.4503055644901916,2010-01-12,2,2010,1,10547.0,-0.17415336854259555,507000.0,-14.213197969543145,-0.06493902825689402,1.2,2.82,0.0,5.9,11644.6,8458.1,2837.0,-0.2906,0.06098,1,0,0,0,0,0,0,0,0,0,0,0
0.6055287406757329,0.24632708718219506,1415031,1.1197113903186775,113.28,112.07499999999999,112.6775,111.71000000000001,107.23033563925041,63.82586614957756,0.9473917418412725,0.7797728052024451,0.8413230511624783,0.6950957181402375,2010-01-13,-0.7803790412486096,-3.600214938205256,-0.2501667778518989,0.025022937692886094,0.26936026936027957,-0.044873233116453054,0.42144302090357383,-0.10104412260020591,1.107465135356848,0.0,0.5263157894736885,0.5291005291005335,0.8712487899322463,0.258815917178901,2010-01-13,2,2010,1,10547.0,-0.17415336854259555,507000.0,-14.213197969543145,-0.1299525381246669,1.2,2.83,0.0,5.9,11644.6,8458.1,2837.0,-0.2906,0.06098,1,0,0,0,0,0,0,0,0,0,0,0
